claim_id,worker_id,city,zone,date,claim_type,inactive_hours,payout_amount,rainfall_mm,aqi,temperature_c,gps_consistent,activity_coherent,timing_correlated,device_clean,confidence_score,is_legitimate,status
CLM-103080,GK-11585,Mumbai,Dadar,2026-01-30,Flooding,9.1,364.32,0.0,107,23.6,False,True,False,True,43,False,rejected
CLM-103081,GK-10168,Mumbai,Andheri,2025-11-28,Extreme Heat,8.5,375.48,0.0,114,30.7,True,False,False,False,46,False,rejected
CLM-103082,GK-11398,Chennai,Velachery,2025-11-20,Extreme Heat,3.1,116.44,35.2,100,37.1,True,False,True,True,86,True,approved
CLM-103083,GK-10222,Delhi,Lajpat Nagar,2025-12-24,Flooding,4.9,115.98,0.0,157,23.8,False,False,False,True,31,False,rejected
CLM-103084,GK-11283,Chennai,T. Nagar,2025-12-23,Extreme Heat,9.4,476.18,33.3,123,26.9,True,True,True,True,100,True,approved
CLM-103085,GK-11568,Chennai,Mylapore,2026-03-03,Heavy Rainfall,9.9,314.36,0.0,122,31.8,False,False,False,True,42,False,rejected
CLM-103086,GK-11972,Chennai,Tambaram,2025-12-08,Civic Disruption,7.5,436.46,32.4,119,27.4,True,True,True,True,100,True,approved
CLM-103087,GK-11805,Chennai,T. Nagar,2025-12-04,Civic Disruption,4.5,187.11,38.3,153,22.9,True,True,True,True,100,True,approved
CLM-103088,GK-11837,Chennai,Guindy,2025-11-05,Flooding,3.6,129.43,31.6,100,31.9,True,True,True,True,100,True,approved
CLM-103089,GK-10180,Delhi,Karol Bagh,2025-12-18,Severe AQI,4.4,284.94,0.0,371,25.3,True,True,True,True,100,True,approved
CLM-103090,GK-10113,Delhi,Nehru Place,2025-12-01,Severe AQI,9.2,329.15,0.0,398,36.3,True,True,True,True,100,True,approved
CLM-103091,GK-10328,Chennai,Guindy,2025-12-18,Severe AQI,7.2,436.85,38.3,105,31.1,True,True,True,True,100,True,approved
CLM-103092,GK-10997,Chennai,Velachery,2025-10-10,Severe AQI,9.0,358.29,35.9,26,36.0,True,True,True,True,100,True,approved
CLM-103093,GK-11482,Chennai,Chromepet,2025-11-06,Severe AQI,3.2,172.43,33.8,155,34.4,True,True,True,True,100,True,approved
CLM-103094,GK-10112,Mumbai,Kurla,2026-03-15,Severe AQI,5.0,230.29,0.0,80,34.6,True,True,True,True,76,True,review
CLM-103095,GK-10467,Delhi,Karol Bagh,2026-01-05,Severe AQI,5.6,237.34,0.0,346,20.7,True,True,True,True,100,True,approved
CLM-103096,GK-10814,Delhi,Karol Bagh,2026-01-20,Severe AQI,6.6,290.34,0.0,370,36.2,True,True,False,True,88,True,approved
CLM-103097,GK-11863,Delhi,Chandni Chowk,2026-03-19,Extreme Heat,5.1,234.35,0.0,84,44.1,True,True,False,True,89,True,approved
CLM-103098,GK-11121,Chennai,Tambaram,2025-11-09,Flooding,9.0,284.63,48.6,167,28.5,True,True,True,True,100,True,approved
CLM-103099,GK-10424,Mumbai,Malad,2026-03-22,Extreme Heat,6.6,234.85,0.0,134,41.8,True,True,True,True,85,True,approved
CLM-103100,GK-10588,Delhi,Karol Bagh,2025-11-20,Flooding,4.3,187.81,0.0,213,27.9,False,False,False,True,35,False,rejected
CLM-103101,GK-11344,Chennai,Chromepet,2025-11-24,Severe AQI,6.9,380.87,37.2,79,31.1,True,True,False,True,87,True,approved
CLM-103102,GK-10883,Chennai,Guindy,2025-11-16,Heavy Rainfall,5.7,266.36,91.3,165,30.0,True,False,True,True,84,True,approved
CLM-103103,GK-11240,Mumbai,Borivali,2026-01-07,Civic Disruption,6.4,246.14,0.0,276,19.6,True,True,True,True,77,True,review
CLM-103104,GK-10612,Chennai,Anna Nagar,2025-10-28,Extreme Heat,4.8,163.15,37.1,120,31.5,True,True,True,True,100,True,approved
CLM-103105,GK-10185,Delhi,Karol Bagh,2026-01-04,Extreme Heat,4.3,451.38,0.0,339,19.0,True,True,True,True,100,True,approved
CLM-103106,GK-11810,Mumbai,Andheri,2025-11-01,Severe AQI,7.1,378.2,18.7,95,34.6,True,True,True,True,81,True,approved
CLM-103107,GK-10263,Chennai,T. Nagar,2025-10-09,Flooding,7.2,343.14,71.0,48,32.7,True,False,True,True,83,True,approved
CLM-103108,GK-10973,Delhi,Saket,2026-01-23,Heavy Rainfall,5.6,194.44,0.0,324,34.5,True,True,True,True,100,True,approved
CLM-103109,GK-11067,Chennai,Porur,2026-01-12,Severe AQI,8.0,594.66,0.0,68,29.6,True,True,True,False,76,False,review
CLM-103110,GK-10130,Chennai,Chromepet,2025-11-14,Heavy Rainfall,7.1,559.54,50.6,101,30.6,True,True,True,True,100,True,approved
CLM-103111,GK-11608,Delhi,Lajpat Nagar,2025-11-18,Extreme Heat,4.7,182.94,0.0,341,32.5,True,True,True,True,100,True,approved
CLM-103112,GK-11509,Chennai,Chromepet,2025-11-24,Civic Disruption,4.3,226.91,37.2,79,31.1,True,True,True,True,100,True,approved
CLM-103113,GK-11516,Chennai,Porur,2025-12-16,Flooding,5.6,248.01,68.3,148,28.7,True,True,True,True,100,True,approved
CLM-103114,GK-11562,Delhi,Janakpuri,2025-11-24,Heavy Rainfall,4.2,344.83,0.0,329,30.5,True,True,False,True,90,True,approved
CLM-103115,GK-11917,Mumbai,Malad,2025-11-23,Severe AQI,6.1,354.65,12.4,129,33.8,True,True,True,True,84,True,approved
CLM-103116,GK-11778,Mumbai,Bandra,2025-12-18,Severe AQI,8.4,338.9,0.0,461,29.4,True,True,True,True,100,True,approved
CLM-103117,GK-10084,Delhi,Karol Bagh,2026-01-20,Severe AQI,9.8,504.33,0.0,370,36.2,True,True,True,True,100,True,approved
CLM-103118,GK-10117,Delhi,Chandni Chowk,2026-01-19,Severe AQI,7.7,309.2,0.0,440,21.5,True,True,False,True,91,True,approved
CLM-103119,GK-10663,Chennai,Sholinganallur,2025-11-06,Extreme Heat,7.8,220.62,39.0,70,28.6,True,False,True,True,87,True,approved
CLM-103120,GK-10792,Chennai,Adyar,2025-10-27,Civic Disruption,6.1,249.3,0.0,69,35.1,True,False,False,False,45,False,rejected
CLM-103121,GK-10132,Delhi,Karol Bagh,2026-01-30,Severe AQI,4.4,311.68,0.0,435,37.2,True,True,True,True,100,True,approved
CLM-103122,GK-11957,Mumbai,Powai,2026-01-04,Civic Disruption,6.7,410.74,0.0,113,22.8,True,True,True,True,85,True,approved
CLM-103123,GK-10924,Delhi,Janakpuri,2025-12-17,Flooding,5.9,611.16,0.0,86,26.9,False,False,True,False,47,False,rejected
CLM-103124,GK-11246,Delhi,Karol Bagh,2025-12-30,Severe AQI,9.7,400.39,0.0,468,27.5,True,False,True,True,83,True,approved
CLM-103125,GK-11631,Delhi,Nehru Place,2026-01-25,Extreme Heat,9.8,348.84,0.0,301,20.7,True,True,True,True,100,True,approved
CLM-103126,GK-10823,Delhi,Chandni Chowk,2026-01-16,Flooding,5.1,381.44,0.0,327,33.8,True,True,False,True,91,True,approved
CLM-103127,GK-10741,Mumbai,Borivali,2025-10-05,Heavy Rainfall,7.4,395.48,0.0,136,35.1,True,True,True,True,78,True,review
CLM-103128,GK-11192,Chennai,Adyar,2025-10-04,Extreme Heat,7.6,138.46,32.4,115,29.0,True,True,True,True,100,True,approved
CLM-103129,GK-11805,Chennai,T. Nagar,2025-12-04,Severe AQI,8.6,357.59,38.3,153,22.9,True,True,True,True,100,True,approved
CLM-103130,GK-10378,Delhi,Dwarka,2025-11-03,Extreme Heat,3.7,246.59,0.0,318,40.5,True,True,True,True,100,True,approved
CLM-103131,GK-11742,Delhi,Chandni Chowk,2025-12-12,Severe AQI,5.8,197.45,0.0,410,18.9,True,True,True,True,100,True,approved
CLM-103132,GK-10039,Chennai,Guindy,2025-10-22,Heavy Rainfall,4.0,174.3,51.3,170,33.4,True,True,True,True,100,True,approved
CLM-103133,GK-11724,Mumbai,Bandra,2025-11-29,Severe AQI,9.1,270.77,0.0,99,33.0,True,True,True,True,84,True,approved
CLM-103134,GK-11855,Mumbai,Dadar,2025-11-04,Civic Disruption,5.8,414.82,0.0,120,31.4,True,True,True,True,79,True,review
CLM-103135,GK-11420,Chennai,Tambaram,2025-11-27,Severe AQI,5.9,328.47,0.0,72,31.0,True,False,True,True,71,False,review
CLM-103136,GK-10539,Mumbai,Andheri,2025-12-14,Extreme Heat,6.7,401.82,0.0,335,17.2,True,True,False,True,89,True,approved
CLM-103137,GK-11901,Mumbai,Powai,2026-02-18,Severe AQI,7.8,421.65,0.0,183,29.7,True,True,True,True,82,True,approved
CLM-103138,GK-10796,Mumbai,Goregaon,2025-10-23,Extreme Heat,3.7,107.26,0.0,124,27.0,True,True,True,True,76,True,review
CLM-103139,GK-10637,Chennai,Anna Nagar,2025-11-07,Heavy Rainfall,9.0,573.86,45.3,138,36.8,True,True,True,True,100,True,approved
CLM-103140,GK-10166,Mumbai,Navi Mumbai,2025-11-21,Civic Disruption,7.0,473.0,3.4,176,34.4,True,True,True,True,79,True,review
CLM-103141,GK-10397,Delhi,Dwarka,2026-01-20,Severe AQI,9.7,677.73,6.6,362,36.5,True,True,False,True,91,True,approved
CLM-103142,GK-10492,Delhi,Karol Bagh,2026-03-06,Extreme Heat,7.5,366.47,0.0,98,43.7,True,True,True,True,100,True,approved
CLM-103143,GK-11160,Delhi,Karol Bagh,2026-01-18,Severe AQI,3.6,219.07,0.0,424,28.7,True,True,True,True,100,True,approved
CLM-103144,GK-10801,Mumbai,Andheri,2026-02-17,Extreme Heat,9.3,439.71,0.0,40,25.3,True,True,True,True,78,True,review
CLM-103145,GK-11496,Delhi,Connaught Place,2026-01-26,Severe AQI,6.6,284.58,0.0,375,41.3,True,True,True,True,100,True,approved
CLM-103146,GK-11812,Delhi,Chandni Chowk,2026-01-26,Severe AQI,3.1,143.72,0.0,98,29.6,False,True,False,True,55,False,review
CLM-103147,GK-10459,Delhi,Lajpat Nagar,2025-11-25,Severe AQI,3.1,30.4,0.0,361,43.5,True,True,True,True,100,True,approved
CLM-103148,GK-10944,Mumbai,Kurla,2026-03-20,Severe AQI,5.5,218.57,0.0,44,32.5,True,False,False,False,44,False,rejected
CLM-103149,GK-10282,Chennai,T. Nagar,2025-12-27,Extreme Heat,7.0,265.95,27.0,146,22.7,False,True,False,False,42,False,rejected
CLM-103150,GK-10859,Delhi,Chandni Chowk,2025-12-18,Severe AQI,3.1,108.33,0.0,394,37.0,True,True,True,True,100,True,approved
CLM-103151,GK-11744,Chennai,Sholinganallur,2025-12-14,Flooding,7.6,331.4,36.2,67,21.8,True,True,True,True,100,True,approved
CLM-103152,GK-11903,Chennai,Tambaram,2025-10-18,Extreme Heat,10.0,837.38,0.0,127,44.3,True,True,False,True,89,False,approved
CLM-103153,GK-10539,Mumbai,Andheri,2025-12-21,Civic Disruption,9.3,557.76,0.0,175,28.2,True,True,True,True,83,True,approved
CLM-103154,GK-11730,Delhi,Karol Bagh,2025-12-30,Flooding,3.6,137.44,6.0,79,31.3,False,False,False,True,33,False,rejected
CLM-103155,GK-10715,Mumbai,Navi Mumbai,2026-01-17,Heavy Rainfall,8.7,573.0,0.0,20,24.9,True,True,True,True,85,True,approved
CLM-103156,GK-10621,Chennai,Mylapore,2025-11-14,Extreme Heat,4.3,329.06,0.0,100,25.7,False,False,False,True,38,False,rejected
CLM-103157,GK-10015,Mumbai,Dadar,2026-03-07,Flooding,9.4,453.12,0.8,69,26.3,True,True,True,True,85,True,approved
CLM-103158,GK-11796,Chennai,Sholinganallur,2025-11-13,Extreme Heat,3.1,96.03,30.9,151,32.1,True,True,True,True,100,True,approved
CLM-103159,GK-11139,Mumbai,Bandra,2026-02-08,Flooding,4.8,205.01,0.0,140,27.1,True,True,True,True,83,True,approved
CLM-103160,GK-11579,Chennai,Chromepet,2025-10-03,Heavy Rainfall,6.8,634.39,55.3,145,35.1,True,True,True,True,100,True,approved
CLM-103161,GK-11225,Mumbai,Thane,2026-02-28,Extreme Heat,6.3,770.31,0.0,84,33.5,True,True,False,True,71,True,review
CLM-103162,GK-11148,Mumbai,Borivali,2025-10-10,Extreme Heat,7.9,470.11,0.0,108,43.4,True,False,True,True,84,True,approved
CLM-103163,GK-10611,Delhi,Nehru Place,2025-10-27,Extreme Heat,8.6,535.51,0.0,123,43.9,True,False,True,True,82,True,approved
CLM-103164,GK-10831,Mumbai,Borivali,2025-12-02,Severe AQI,8.9,375.67,0.0,116,29.7,True,True,True,True,81,True,approved
CLM-103165,GK-10479,Mumbai,Navi Mumbai,2025-12-27,Civic Disruption,9.2,996.4,0.0,347,20.2,True,True,True,True,100,True,approved
CLM-103166,GK-11796,Chennai,Sholinganallur,2025-12-22,Severe AQI,6.0,185.87,0.0,132,22.4,False,False,False,True,46,False,rejected
CLM-103167,GK-11854,Delhi,Karol Bagh,2026-01-31,Severe AQI,5.2,266.78,15.6,353,18.6,True,True,True,True,100,True,approved
CLM-103168,GK-11929,Mumbai,Thane,2025-11-04,Severe AQI,4.7,347.65,0.0,120,31.4,True,True,True,True,82,True,approved
CLM-103169,GK-11836,Delhi,Saket,2026-03-08,Extreme Heat,9.3,406.38,0.0,139,45.1,True,True,True,True,100,True,approved
CLM-103170,GK-11561,Delhi,Janakpuri,2025-11-19,Severe AQI,4.5,233.38,0.0,369,39.2,True,True,True,True,100,True,approved
CLM-103171,GK-10619,Mumbai,Navi Mumbai,2025-12-25,Severe AQI,3.2,129.01,0.0,258,32.5,True,True,True,True,85,True,approved
CLM-103172,GK-10684,Chennai,Sholinganallur,2025-10-12,Heavy Rainfall,6.2,413.34,60.0,87,37.1,True,True,True,True,100,True,approved
CLM-103173,GK-11466,Chennai,Anna Nagar,2025-10-27,Heavy Rainfall,6.4,254.04,63.9,138,28.1,True,True,True,True,100,True,approved
CLM-103174,GK-10130,Chennai,Chromepet,2025-11-09,Heavy Rainfall,8.8,693.51,57.9,180,35.0,True,False,True,True,85,True,approved
CLM-103175,GK-11147,Delhi,Chandni Chowk,2025-12-21,Severe AQI,7.7,282.09,0.0,466,23.6,True,False,True,True,84,True,approved
CLM-103176,GK-11148,Mumbai,Borivali,2025-12-24,Flooding,6.8,404.65,0.9,112,31.8,True,True,True,True,85,True,approved
CLM-103177,GK-11370,Chennai,Porur,2025-12-16,Heavy Rainfall,4.3,240.81,68.3,148,28.7,True,True,True,True,100,True,approved
CLM-103178,GK-11126,Chennai,Sholinganallur,2025-12-02,Severe AQI,6.0,305.47,0.0,376,19.6,False,False,True,True,64,False,review
CLM-103179,GK-10264,Mumbai,Goregaon,2025-10-18,Flooding,5.2,311.66,0.0,98,28.0,True,True,True,True,77,True,review
CLM-103180,GK-11249,Chennai,Mylapore,2025-10-11,Heavy Rainfall,5.3,117.48,56.9,60,36.4,True,True,True,True,100,True,approved
CLM-103181,GK-11529,Mumbai,Navi Mumbai,2025-12-28,Extreme Heat,9.8,533.28,0.0,155,28.6,True,True,False,True,75,True,review
CLM-103182,GK-11906,Mumbai,Malad,2026-02-22,Heavy Rainfall,6.9,384.37,0.0,117,21.4,True,True,True,True,85,True,approved
CLM-103183,GK-11046,Delhi,Nehru Place,2025-11-19,Severe AQI,5.2,222.67,0.0,473,31.3,True,True,False,True,86,True,approved
CLM-103184,GK-10722,Delhi,Connaught Place,2025-11-18,Severe AQI,9.7,519.64,0.0,382,45.6,True,False,True,True,82,True,approved
CLM-103185,GK-11858,Delhi,Nehru Place,2025-12-13,Severe AQI,5.9,297.88,0.0,355,28.4,False,True,True,True,84,True,approved
CLM-103186,GK-10981,Chennai,Velachery,2025-10-10,Civic Disruption,7.5,400.68,35.9,26,36.0,True,False,False,True,71,True,review
CLM-103187,GK-11977,Delhi,Rohini,2026-02-03,Civic Disruption,9.7,482.66,3.6,107,20.4,False,False,True,True,50,False,review
CLM-103188,GK-10844,Delhi,Chandni Chowk,2025-12-09,Flooding,4.7,345.62,0.0,309,18.1,True,True,True,True,100,True,approved
CLM-103189,GK-10294,Mumbai,Borivali,2025-11-11,Heavy Rainfall,5.4,313.11,0.0,150,36.2,True,False,True,True,62,True,review
CLM-103190,GK-10284,Delhi,Rohini,2026-01-01,Severe AQI,3.2,158.68,1.0,418,33.9,True,True,True,True,100,True,approved
CLM-103191,GK-10508,Delhi,Saket,2026-01-12,Severe AQI,7.9,506.59,0.0,486,31.1,True,True,True,True,100,True,approved
CLM-103192,GK-10022,Delhi,Pitampura,2026-03-16,Extreme Heat,5.2,199.32,0.0,145,44.3,True,False,True,True,86,True,approved
CLM-103193,GK-10497,Chennai,Sholinganallur,2025-12-22,Flooding,5.7,208.44,47.1,57,24.1,True,True,False,True,89,True,approved
CLM-103194,GK-10460,Delhi,Rohini,2025-12-03,Civic Disruption,6.2,382.37,0.0,338,41.4,True,True,True,True,100,True,approved
CLM-103195,GK-10241,Chennai,T. Nagar,2025-11-27,Heavy Rainfall,9.8,266.51,61.7,106,35.6,True,False,True,True,87,True,approved
CLM-103196,GK-10295,Delhi,Dwarka,2025-12-28,Severe AQI,3.6,162.48,0.0,386,29.2,True,True,True,True,100,True,approved
CLM-103197,GK-11420,Chennai,Tambaram,2025-12-16,Severe AQI,4.0,222.69,30.9,146,27.4,True,True,True,True,100,True,approved
CLM-103198,GK-11593,Delhi,Nehru Place,2025-11-27,Severe AQI,7.9,471.45,0.0,397,42.2,True,True,True,True,100,True,approved
CLM-103199,GK-11197,Mumbai,Borivali,2025-12-26,Severe AQI,6.4,494.68,19.2,147,20.8,True,True,True,True,84,True,approved
CLM-103200,GK-11650,Mumbai,Powai,2026-01-11,Severe AQI,8.5,318.52,0.0,421,35.4,True,True,True,True,100,True,approved
CLM-103201,GK-10050,Mumbai,Bandra,2026-02-12,Heavy Rainfall,8.4,554.08,0.0,153,31.1,False,True,True,True,58,True,review
CLM-103202,GK-11907,Mumbai,Andheri,2025-10-01,Extreme Heat,4.9,195.28,0.0,154,31.4,False,False,False,False,24,False,rejected
CLM-103203,GK-11609,Mumbai,Andheri,2025-12-10,Flooding,8.0,502.21,0.0,57,31.6,True,True,True,True,75,True,review
CLM-103204,GK-11825,Delhi,Saket,2025-11-08,Civic Disruption,5.2,273.99,6.8,146,30.1,False,True,True,False,48,False,rejected
CLM-103205,GK-11745,Mumbai,Thane,2026-02-28,Severe AQI,5.3,134.83,0.0,84,33.5,True,True,True,True,83,True,approved
CLM-103206,GK-10678,Chennai,Tambaram,2025-12-22,Severe AQI,3.4,247.16,0.0,76,30.1,True,False,False,True,47,False,rejected
CLM-103207,GK-11723,Chennai,Sholinganallur,2025-11-06,Heavy Rainfall,6.3,227.46,39.0,70,28.6,True,True,True,True,100,True,approved
CLM-103208,GK-11568,Chennai,Mylapore,2025-11-14,Flooding,8.3,263.55,46.5,166,30.6,True,True,True,True,100,True,approved
CLM-103209,GK-10845,Delhi,Pitampura,2025-10-01,Extreme Heat,4.9,192.67,0.0,166,45.2,True,True,True,True,100,True,approved
CLM-103210,GK-11662,Mumbai,Powai,2025-12-14,Heavy Rainfall,6.2,253.25,0.0,194,23.3,True,True,True,True,83,True,approved
CLM-103211,GK-11068,Chennai,T. Nagar,2026-03-16,Severe AQI,7.8,579.95,0.0,127,30.6,True,False,False,True,50,False,review
CLM-103212,GK-11725,Delhi,Nehru Place,2026-01-22,Severe AQI,4.4,350.3,0.0,442,24.5,True,True,False,True,91,True,approved
CLM-103213,GK-11849,Mumbai,Kurla,2026-02-05,Severe AQI,8.1,548.31,0.0,20,27.4,False,True,True,True,67,True,review
CLM-103214,GK-10575,Delhi,Nehru Place,2025-12-21,Severe AQI,9.4,496.05,0.0,256,27.6,False,True,True,True,66,False,review
CLM-103215,GK-10874,Delhi,Chandni Chowk,2026-01-06,Extreme Heat,7.3,196.04,0.0,337,31.0,True,True,True,True,100,True,approved
CLM-103216,GK-10239,Mumbai,Goregaon,2026-02-11,Severe AQI,6.6,290.46,0.0,33,24.4,True,True,True,True,80,True,approved
CLM-103217,GK-10889,Mumbai,Navi Mumbai,2025-11-11,Extreme Heat,4.5,163.55,0.0,156,30.6,True,True,True,True,83,True,approved
CLM-103218,GK-11804,Mumbai,Bandra,2026-01-07,Flooding,4.7,255.8,0.0,205,24.1,True,True,True,True,82,True,approved
CLM-103219,GK-10049,Chennai,Anna Nagar,2025-12-12,Flooding,8.9,707.4,80.1,154,31.9,True,True,True,True,100,True,approved
CLM-103220,GK-11207,Mumbai,Navi Mumbai,2025-10-18,Extreme Heat,7.8,638.91,3.6,157,32.1,True,True,True,True,80,True,approved
CLM-103221,GK-11612,Chennai,Porur,2025-12-16,Heavy Rainfall,9.6,330.24,68.3,148,28.7,True,False,True,True,86,True,approved
CLM-103222,GK-11640,Chennai,Sholinganallur,2025-10-28,Severe AQI,3.4,136.88,0.0,118,35.8,False,True,True,True,64,False,review
CLM-103223,GK-11713,Mumbai,Bandra,2025-11-15,Severe AQI,6.4,671.63,0.0,365,37.4,True,True,True,True,100,True,approved
CLM-103224,GK-11444,Chennai,Anna Nagar,2025-12-08,Heavy Rainfall,8.1,317.04,58.7,179,21.7,True,True,True,True,100,True,approved
CLM-103225,GK-10463,Delhi,Pitampura,2025-11-11,Severe AQI,8.5,224.0,7.0,380,39.0,True,True,True,True,100,True,approved
CLM-103226,GK-10986,Mumbai,Navi Mumbai,2026-01-21,Flooding,3.9,205.9,0.0,143,25.7,True,True,True,True,76,True,review
CLM-103227,GK-10065,Chennai,Sholinganallur,2025-11-06,Flooding,4.1,160.73,39.0,70,28.6,True,True,True,True,100,True,approved
CLM-103228,GK-11526,Chennai,Velachery,2025-10-13,Civic Disruption,3.5,158.29,0.0,52,30.1,False,False,False,True,35,False,rejected
CLM-103229,GK-10741,Mumbai,Borivali,2025-11-28,Flooding,8.9,475.65,32.9,65,29.9,True,True,True,True,100,True,approved
CLM-103230,GK-10596,Mumbai,Borivali,2025-12-19,Severe AQI,4.9,251.7,1.9,143,27.9,True,True,True,True,76,True,review
CLM-103231,GK-11815,Chennai,Adyar,2025-12-08,Extreme Heat,6.3,414.95,39.9,192,21.2,True,True,True,True,100,True,approved
CLM-103232,GK-11647,Delhi,Connaught Place,2026-01-29,Severe AQI,6.0,374.03,0.0,436,33.1,True,False,True,True,84,True,approved
CLM-103233,GK-10518,Mumbai,Powai,2025-10-22,Heavy Rainfall,9.7,597.07,8.5,45,32.5,True,True,True,True,81,True,approved
CLM-103234,GK-10639,Mumbai,Dadar,2025-10-09,Heavy Rainfall,7.7,342.0,20.9,187,37.1,True,True,False,True,62,True,review
CLM-103235,GK-11684,Chennai,T. Nagar,2025-12-15,Severe AQI,4.5,294.46,17.2,129,26.9,False,False,False,False,31,False,rejected
CLM-103236,GK-11087,Chennai,Anna Nagar,2025-11-06,Flooding,3.8,235.72,60.3,187,28.5,True,True,True,True,100,True,approved
CLM-103237,GK-11682,Delhi,Karol Bagh,2026-01-09,Severe AQI,4.2,174.32,0.0,324,38.3,True,True,True,True,100,True,approved
CLM-103238,GK-10930,Mumbai,Bandra,2025-12-10,Civic Disruption,9.1,328.21,24.0,206,28.6,True,False,False,True,52,True,review
CLM-103239,GK-10432,Mumbai,Navi Mumbai,2026-02-02,Flooding,5.2,440.51,0.0,122,30.0,True,True,True,True,75,True,review
CLM-103240,GK-10605,Chennai,Chromepet,2026-03-06,Civic Disruption,7.8,355.97,0.8,171,28.5,True,False,False,True,62,False,review
CLM-103241,GK-11537,Delhi,Janakpuri,2025-12-09,Flooding,6.5,386.43,0.0,306,27.5,True,True,True,True,100,True,approved
CLM-103242,GK-11103,Chennai,Guindy,2025-11-10,Severe AQI,7.5,189.37,35.4,151,28.9,True,True,True,True,100,True,approved
CLM-103243,GK-10042,Mumbai,Borivali,2026-02-24,Civic Disruption,9.9,545.89,0.0,113,32.7,True,True,True,True,77,True,review
CLM-103244,GK-10419,Chennai,Porur,2025-12-16,Flooding,9.1,279.18,68.3,148,28.7,True,False,True,True,88,True,approved
CLM-103245,GK-11470,Mumbai,Dadar,2025-12-21,Heavy Rainfall,5.8,327.54,0.0,127,31.4,True,True,True,True,81,True,approved
CLM-103246,GK-11781,Mumbai,Dadar,2026-02-19,Extreme Heat,6.8,246.33,0.0,117,24.8,True,True,True,True,80,True,approved
CLM-103247,GK-10288,Delhi,Saket,2025-12-16,Severe AQI,3.0,184.43,0.0,309,39.7,True,True,True,True,100,True,approved
CLM-103248,GK-10898,Delhi,Janakpuri,2026-01-13,Flooding,6.4,576.54,0.0,307,32.5,True,True,True,True,100,True,approved
CLM-103249,GK-11448,Chennai,Guindy,2025-11-05,Extreme Heat,7.1,337.13,31.6,100,31.9,True,True,True,True,100,True,approved
CLM-103250,GK-10569,Mumbai,Borivali,2025-11-20,Extreme Heat,8.1,307.97,12.6,83,30.7,True,True,False,True,65,True,review
CLM-103251,GK-11674,Delhi,Chandni Chowk,2026-01-28,Severe AQI,8.2,535.72,0.0,452,21.1,True,True,False,True,91,True,approved
CLM-103252,GK-10842,Delhi,Dwarka,2025-11-28,Heavy Rainfall,9.7,342.5,0.0,330,29.3,True,True,True,True,100,True,approved
CLM-103253,GK-10088,Delhi,Rohini,2026-01-22,Flooding,9.1,523.07,0.0,344,19.2,True,True,True,True,100,True,approved
CLM-103254,GK-10755,Chennai,Porur,2025-10-25,Heavy Rainfall,7.7,281.75,41.5,105,35.5,True,True,True,True,100,True,approved
CLM-103255,GK-10516,Delhi,Janakpuri,2026-01-03,Severe AQI,3.7,216.98,0.0,500,36.8,True,True,True,True,100,True,approved
CLM-103256,GK-11564,Delhi,Lajpat Nagar,2025-12-15,Severe AQI,4.4,235.3,0.0,394,18.5,True,True,True,True,100,True,approved
CLM-103257,GK-10346,Chennai,Velachery,2025-12-29,Heavy Rainfall,4.6,219.27,70.7,81,31.2,True,True,True,True,100,True,approved
CLM-103258,GK-10322,Chennai,Guindy,2025-11-10,Heavy Rainfall,6.3,186.5,35.4,151,28.9,True,True,True,True,100,True,approved
CLM-103259,GK-10570,Delhi,Lajpat Nagar,2025-11-05,Heavy Rainfall,5.4,392.93,0.0,215,34.6,False,True,False,False,37,False,rejected
CLM-103260,GK-10813,Mumbai,Borivali,2025-12-04,Civic Disruption,7.1,258.14,0.0,133,27.7,True,False,True,True,65,False,review
CLM-103261,GK-11362,Chennai,Tambaram,2025-11-29,Heavy Rainfall,3.7,256.71,52.8,208,37.1,True,False,True,True,87,True,approved
CLM-103262,GK-11687,Chennai,Mylapore,2025-11-24,Heavy Rainfall,9.4,440.43,57.0,54,35.5,True,True,True,True,100,True,approved
CLM-103263,GK-10903,Delhi,Connaught Place,2025-12-12,Severe AQI,4.5,234.71,0.0,398,37.9,True,True,True,True,100,True,approved
CLM-103264,GK-10830,Delhi,Janakpuri,2025-12-06,Severe AQI,5.0,227.36,0.0,388,33.6,True,True,True,True,100,True,approved
CLM-103265,GK-10778,Delhi,Rohini,2026-01-10,Flooding,5.7,411.11,0.0,317,29.1,True,True,True,True,100,True,approved
CLM-103266,GK-11056,Delhi,Saket,2025-11-11,Heavy Rainfall,3.4,102.51,0.0,157,31.5,False,False,False,False,26,False,rejected
CLM-103267,GK-10619,Mumbai,Navi Mumbai,2025-12-22,Extreme Heat,7.5,302.37,10.3,142,26.3,True,True,True,True,77,True,review
CLM-103268,GK-10647,Mumbai,Navi Mumbai,2026-02-04,Severe AQI,6.7,366.0,0.0,144,33.2,True,True,True,True,79,True,review
CLM-103269,GK-10730,Chennai,Chromepet,2025-10-03,Flooding,4.7,194.33,55.3,145,35.1,False,True,False,True,74,True,review
CLM-103270,GK-11497,Mumbai,Powai,2025-11-06,Severe AQI,7.0,267.82,0.0,411,24.1,False,True,True,False,72,False,review
CLM-103271,GK-10451,Mumbai,Borivali,2025-11-06,Heavy Rainfall,4.5,215.97,64.7,68,36.6,True,True,True,True,100,True,approved
