claim_id,worker_id,city,zone,date,claim_type,inactive_hours,payout_amount,rainfall_mm,aqi,temperature_c,gps_consistent,activity_coherent,timing_correlated,device_clean,confidence_score,is_legitimate,status
CLM-101053,GK-10275,Chennai,Chromepet,2025-11-23,Heavy Rainfall,4.4,269.25,59.9,99,36.4,False,True,True,False,71,True,review
CLM-101054,GK-10023,Mumbai,Powai,2026-02-25,Severe AQI,7.1,538.77,0.0,126,27.3,False,False,False,True,29,False,rejected
CLM-101055,GK-10156,Mumbai,Dadar,2025-12-28,Extreme Heat,8.6,768.17,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101056,GK-10368,Chennai,Porur,2025-11-16,Civic Disruption,6.5,340.84,33.3,175,31.2,True,True,True,True,100,True,approved
CLM-101057,GK-10397,Delhi,Dwarka,2025-11-24,Severe AQI,4.0,279.48,0.0,365,27.5,True,True,True,True,100,True,approved
CLM-101058,GK-10303,Mumbai,Thane,2025-10-06,Severe AQI,8.3,493.14,0.0,101,34.3,False,False,False,True,41,False,rejected
CLM-101059,GK-10058,Mumbai,Bandra,2025-12-28,Extreme Heat,7.6,440.42,31.0,20,25.3,True,True,False,True,89,True,approved
CLM-101060,GK-10260,Delhi,Nehru Place,2026-02-10,Civic Disruption,7.8,406.84,0.0,174,26.0,False,False,False,True,34,False,rejected
CLM-101061,GK-10260,Delhi,Nehru Place,2025-11-06,Severe AQI,8.1,422.49,0.0,461,38.3,True,True,True,True,100,True,approved
CLM-101062,GK-10121,Delhi,Chandni Chowk,2025-11-04,Severe AQI,8.0,335.57,3.4,500,39.9,True,True,True,True,100,True,approved
CLM-101063,GK-10489,Mumbai,Malad,2025-12-28,Heavy Rainfall,9.1,495.72,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101064,GK-10224,Mumbai,Kurla,2025-12-28,Civic Disruption,6.0,475.84,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101065,GK-10311,Chennai,Guindy,2025-11-04,Heavy Rainfall,3.6,212.82,37.8,115,32.9,True,True,True,True,100,True,approved
CLM-101066,GK-10291,Chennai,Adyar,2025-11-30,Heavy Rainfall,6.5,334.41,79.4,175,38.0,True,True,True,True,100,True,approved
CLM-101067,GK-10456,Mumbai,Andheri,2025-12-28,Heavy Rainfall,6.4,154.48,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101068,GK-10111,Chennai,Tambaram,2025-10-24,Severe AQI,8.6,303.59,34.3,124,31.1,True,True,True,True,100,True,approved
CLM-101069,GK-10325,Delhi,Karol Bagh,2025-11-17,Severe AQI,10.0,624.48,0.0,356,36.2,True,True,True,True,100,True,approved
CLM-101070,GK-10211,Delhi,Janakpuri,2025-12-25,Severe AQI,3.4,334.95,6.8,481,17.6,True,False,True,True,82,True,approved
CLM-101071,GK-10177,Mumbai,Navi Mumbai,2025-10-09,Heavy Rainfall,5.7,268.03,0.0,154,30.9,False,True,False,False,39,False,rejected
CLM-101072,GK-10413,Chennai,T. Nagar,2025-12-18,Civic Disruption,6.8,206.04,33.2,82,29.1,True,True,True,True,100,True,approved
CLM-101073,GK-10356,Mumbai,Malad,2025-12-28,Extreme Heat,6.4,457.34,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101074,GK-10127,Delhi,Lajpat Nagar,2025-12-03,Severe AQI,4.9,264.57,0.0,460,15.5,True,True,True,True,100,True,approved
CLM-101075,GK-10482,Delhi,Connaught Place,2026-03-05,Extreme Heat,9.5,444.03,0.0,71,45.6,True,True,True,True,100,True,approved
CLM-101076,GK-10368,Chennai,Porur,2025-10-20,Civic Disruption,6.6,346.09,38.6,142,37.6,True,False,True,True,84,True,approved
CLM-101077,GK-10439,Mumbai,Powai,2025-10-12,Flooding,6.9,545.1,0.0,77,29.9,True,False,False,True,55,False,review
CLM-101078,GK-10493,Mumbai,Bandra,2025-12-28,Civic Disruption,7.1,399.21,31.0,20,25.3,True,True,False,True,91,True,approved
CLM-101079,GK-10218,Mumbai,Dadar,2025-11-24,Flooding,6.7,299.62,0.0,139,32.8,False,False,False,True,25,False,rejected
CLM-101080,GK-10445,Chennai,Chromepet,2025-10-29,Extreme Heat,6.3,300.59,30.9,221,32.2,True,True,True,True,100,True,approved
CLM-101081,GK-10258,Delhi,Janakpuri,2025-11-17,Severe AQI,4.0,142.48,0.0,413,33.9,True,True,True,True,100,True,approved
CLM-101082,GK-10024,Mumbai,Dadar,2025-12-28,Civic Disruption,5.5,464.2,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101083,GK-10329,Chennai,Velachery,2026-02-22,Extreme Heat,3.5,242.94,0.0,152,24.5,True,False,False,False,46,False,rejected
CLM-101084,GK-10392,Chennai,Guindy,2025-10-20,Heavy Rainfall,8.4,312.39,47.3,101,37.4,True,True,False,True,88,True,approved
CLM-101085,GK-10010,Mumbai,Kurla,2025-12-28,Severe AQI,3.6,163.01,31.0,20,25.3,True,True,False,True,88,True,approved
CLM-101086,GK-10454,Delhi,Nehru Place,2026-01-14,Severe AQI,5.6,205.88,0.0,432,23.8,True,True,True,False,93,True,approved
CLM-101087,GK-10307,Mumbai,Navi Mumbai,2025-12-28,Heavy Rainfall,3.6,220.92,31.0,20,25.3,True,False,True,True,84,True,approved
CLM-101088,GK-10306,Chennai,Tambaram,2025-12-04,Extreme Heat,3.2,234.38,33.4,168,31.7,True,True,True,True,100,True,approved
CLM-101089,GK-10071,Delhi,Saket,2025-12-17,Severe AQI,7.1,458.83,1.1,413,17.2,True,True,True,True,100,True,approved
CLM-101090,GK-10324,Chennai,Chromepet,2025-10-21,Heavy Rainfall,7.5,237.34,47.1,101,31.1,True,True,False,True,90,True,approved
CLM-101091,GK-10405,Chennai,Porur,2025-12-27,Heavy Rainfall,9.5,443.71,57.4,83,23.6,True,True,True,True,100,True,approved
CLM-101092,GK-10040,Mumbai,Borivali,2026-01-13,Flooding,6.3,296.56,0.0,173,27.5,True,False,False,True,48,False,rejected
CLM-101093,GK-10060,Mumbai,Navi Mumbai,2025-12-28,Flooding,9.9,874.39,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101094,GK-10248,Mumbai,Goregaon,2025-12-28,Civic Disruption,7.1,259.31,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101095,GK-10368,Chennai,Porur,2026-01-19,Heavy Rainfall,4.8,251.7,0.0,47,28.3,False,True,False,False,38,False,rejected
CLM-101096,GK-10447,Mumbai,Bandra,2025-12-28,Extreme Heat,6.4,300.89,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101097,GK-10163,Delhi,Dwarka,2025-12-13,Flooding,4.4,160.71,0.0,335,34.2,True,True,True,True,100,True,approved
CLM-101098,GK-10130,Chennai,Chromepet,2025-10-21,Heavy Rainfall,6.1,480.73,47.1,101,31.1,True,False,True,True,88,True,approved
CLM-101099,GK-10190,Delhi,Pitampura,2025-12-19,Flooding,5.7,306.64,14.3,83,21.8,True,False,True,True,67,False,review
CLM-101100,GK-10052,Delhi,Saket,2025-11-14,Severe AQI,4.7,158.48,0.0,319,24.9,True,True,True,True,100,True,approved
CLM-101101,GK-10283,Mumbai,Thane,2025-12-28,Heavy Rainfall,7.4,390.75,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101102,GK-10149,Chennai,Porur,2025-11-28,Severe AQI,5.2,285.79,39.8,110,31.9,True,True,True,True,100,True,approved
CLM-101103,GK-10461,Chennai,Guindy,2025-10-20,Heavy Rainfall,7.2,290.11,47.3,101,37.4,True,True,True,True,100,True,approved
CLM-101104,GK-10311,Chennai,Guindy,2025-10-20,Flooding,5.7,336.97,47.3,101,37.4,True,False,True,True,84,True,approved
CLM-101105,GK-10104,Mumbai,Bandra,2025-12-28,Severe AQI,4.1,170.03,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101106,GK-10104,Mumbai,Bandra,2025-12-28,Severe AQI,7.2,298.59,31.0,20,25.3,True,False,True,True,85,True,approved
CLM-101107,GK-10498,Delhi,Saket,2026-01-13,Severe AQI,3.4,94.04,0.0,360,27.4,True,True,True,True,100,True,approved
CLM-101108,GK-10045,Mumbai,Malad,2025-12-28,Flooding,7.5,423.08,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101109,GK-10170,Chennai,T. Nagar,2025-10-29,Flooding,5.9,342.4,38.2,155,31.4,True,True,True,True,100,True,approved
CLM-101110,GK-10348,Chennai,Anna Nagar,2025-12-07,Heavy Rainfall,4.9,121.11,40.3,31,26.2,True,True,True,True,100,True,approved
CLM-101111,GK-10126,Chennai,Tambaram,2025-10-11,Flooding,8.5,575.63,55.9,77,34.9,True,True,True,True,100,True,approved
CLM-101112,GK-10038,Delhi,Janakpuri,2025-11-26,Severe AQI,8.9,455.4,0.0,409,30.1,True,True,False,True,91,True,approved
CLM-101113,GK-10229,Chennai,Anna Nagar,2025-12-31,Flooding,8.1,789.12,41.6,64,23.1,True,True,True,True,100,True,approved
CLM-101114,GK-10347,Chennai,Sholinganallur,2025-10-13,Flooding,9.7,308.46,61.2,99,32.1,False,True,True,True,81,True,approved
CLM-101115,GK-10380,Chennai,T. Nagar,2025-10-29,Civic Disruption,6.6,156.6,38.2,155,31.4,True,True,False,True,91,True,approved
CLM-101116,GK-10357,Delhi,Dwarka,2026-01-07,Severe AQI,6.5,242.56,0.0,415,17.4,True,True,True,True,100,True,approved
CLM-101117,GK-10290,Mumbai,Kurla,2025-12-28,Flooding,9.5,649.46,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101118,GK-10298,Chennai,Porur,2025-11-16,Flooding,9.2,701.08,33.3,175,31.2,True,True,True,True,100,True,approved
CLM-101119,GK-10452,Delhi,Karol Bagh,2025-11-26,Severe AQI,3.4,98.03,0.0,404,38.0,False,True,True,True,81,True,approved
CLM-101120,GK-10466,Chennai,Adyar,2026-03-10,Extreme Heat,9.9,509.47,0.0,117,28.7,True,False,False,True,52,False,review
CLM-101121,GK-10114,Delhi,Karol Bagh,2026-01-03,Severe AQI,7.2,223.44,0.0,480,30.7,True,True,True,True,100,True,approved
CLM-101122,GK-10269,Delhi,Karol Bagh,2025-12-22,Severe AQI,6.7,225.85,0.0,407,18.2,True,True,True,False,91,True,approved
CLM-101123,GK-10436,Delhi,Rohini,2025-12-03,Civic Disruption,7.9,664.08,0.0,323,22.7,True,True,True,True,100,True,approved
CLM-101124,GK-10337,Mumbai,Malad,2025-12-28,Extreme Heat,7.3,427.52,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101125,GK-10146,Delhi,Rohini,2025-12-17,Flooding,8.5,250.0,0.0,327,32.7,True,True,False,True,86,True,approved
CLM-101126,GK-10162,Delhi,Nehru Place,2025-11-30,Severe AQI,6.0,443.03,0.0,394,28.7,True,True,True,True,100,True,approved
CLM-101127,GK-10264,Mumbai,Goregaon,2025-12-28,Extreme Heat,4.2,251.72,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101128,GK-10167,Delhi,Lajpat Nagar,2025-11-16,Severe AQI,8.9,746.04,0.0,467,33.7,True,True,True,True,100,True,approved
CLM-101129,GK-10434,Delhi,Rohini,2025-12-29,Civic Disruption,9.9,420.28,0.0,332,37.5,True,True,True,True,100,True,approved
CLM-101130,GK-10152,Mumbai,Goregaon,2025-11-13,Flooding,8.5,302.7,0.0,99,30.0,False,True,False,False,46,False,rejected
CLM-101131,GK-10182,Delhi,Pitampura,2025-11-12,Severe AQI,6.5,324.49,0.0,370,42.2,True,True,True,True,100,True,approved
CLM-101132,GK-10005,Delhi,Saket,2025-10-16,Extreme Heat,5.5,214.9,0.0,195,43.1,True,True,True,True,100,True,approved
CLM-101133,GK-10278,Mumbai,Navi Mumbai,2025-12-28,Heavy Rainfall,3.6,163.78,31.0,20,25.3,True,False,True,True,88,True,approved
CLM-101134,GK-10182,Delhi,Pitampura,2025-12-21,Severe AQI,7.2,359.43,0.0,453,23.0,True,True,True,True,100,True,approved
CLM-101135,GK-10406,Chennai,T. Nagar,2025-10-01,Heavy Rainfall,6.0,288.88,33.8,37,31.3,True,True,True,True,100,True,approved
CLM-101136,GK-10101,Delhi,Janakpuri,2025-11-27,Severe AQI,7.0,281.65,0.0,425,28.8,True,True,True,True,100,True,approved
CLM-101137,GK-10458,Chennai,Adyar,2025-12-23,Severe AQI,4.0,148.23,36.4,95,27.5,True,True,True,True,100,True,approved
CLM-101138,GK-10430,Mumbai,Bandra,2026-02-18,Civic Disruption,4.6,235.67,0.0,140,30.3,False,False,False,False,24,False,rejected
CLM-101139,GK-10202,Mumbai,Malad,2025-12-28,Flooding,3.8,293.93,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101140,GK-10282,Chennai,T. Nagar,2025-12-06,Flooding,4.7,178.56,43.7,104,27.8,True,True,True,True,100,True,approved
CLM-101141,GK-10333,Delhi,Karol Bagh,2025-12-08,Severe AQI,7.4,270.29,0.0,378,21.1,True,False,False,True,77,False,review
CLM-101142,GK-10165,Chennai,Mylapore,2026-02-22,Heavy Rainfall,4.6,211.53,0.0,121,29.1,False,False,False,False,20,False,rejected
CLM-101143,GK-10007,Chennai,Mylapore,2025-12-21,Severe AQI,4.2,175.81,30.1,99,27.0,True,True,True,True,100,True,approved
CLM-101144,GK-10197,Delhi,Janakpuri,2025-11-02,Severe AQI,4.2,221.0,0.0,386,23.4,True,True,True,True,100,True,approved
CLM-101145,GK-10486,Mumbai,Malad,2025-12-28,Severe AQI,4.3,173.42,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101146,GK-10398,Delhi,Rohini,2025-12-16,Severe AQI,5.8,336.71,1.8,371,38.5,True,True,True,True,100,True,approved
CLM-101147,GK-10057,Mumbai,Powai,2025-12-28,Flooding,7.9,432.3,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101148,GK-10118,Mumbai,Andheri,2025-12-28,Extreme Heat,3.3,168.17,31.0,20,25.3,False,True,True,True,78,True,review
CLM-101149,GK-10427,Chennai,Porur,2025-11-22,Heavy Rainfall,3.1,129.33,41.2,232,35.8,True,True,True,True,100,True,approved
CLM-101150,GK-10390,Chennai,Velachery,2025-11-15,Heavy Rainfall,3.1,136.84,47.7,91,33.7,True,True,True,True,100,True,approved
CLM-101151,GK-10012,Delhi,Dwarka,2025-11-07,Severe AQI,4.0,153.52,0.0,427,35.7,True,True,True,True,100,True,approved
CLM-101152,GK-10199,Mumbai,Kurla,2026-02-10,Heavy Rainfall,9.1,817.36,11.5,145,26.1,False,False,False,False,34,False,rejected
CLM-101153,GK-10231,Delhi,Rohini,2025-12-29,Civic Disruption,7.4,245.7,0.0,332,37.5,True,True,True,True,100,True,approved
CLM-101154,GK-10477,Mumbai,Borivali,2025-12-28,Heavy Rainfall,8.2,613.17,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101155,GK-10495,Chennai,Tambaram,2025-10-26,Flooding,6.1,338.43,37.5,100,31.9,True,True,True,True,100,True,approved
CLM-101156,GK-10402,Chennai,Chromepet,2025-10-21,Heavy Rainfall,8.1,588.47,47.1,101,31.1,True,True,True,True,100,True,approved
CLM-101157,GK-10428,Delhi,Janakpuri,2025-10-17,Extreme Heat,3.1,126.24,8.1,119,45.9,True,True,True,True,100,True,approved
CLM-101158,GK-10444,Delhi,Karol Bagh,2025-12-26,Extreme Heat,9.2,332.43,0.0,327,35.2,True,False,True,True,84,True,approved
CLM-101159,GK-10123,Mumbai,Thane,2025-12-28,Civic Disruption,7.3,226.98,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101160,GK-10463,Delhi,Pitampura,2025-12-18,Severe AQI,4.6,121.23,0.0,322,20.3,True,True,True,True,100,True,approved
CLM-101161,GK-10039,Chennai,Guindy,2025-10-20,Heavy Rainfall,5.3,230.94,47.3,101,37.4,True,True,False,True,90,True,approved
CLM-101162,GK-10021,Mumbai,Thane,2025-12-28,Heavy Rainfall,5.3,312.12,31.0,20,25.3,True,True,False,True,88,True,approved
CLM-101163,GK-10360,Mumbai,Powai,2025-12-28,Heavy Rainfall,7.0,343.0,31.0,20,25.3,True,False,True,True,87,True,approved
CLM-101164,GK-10343,Delhi,Dwarka,2025-11-15,Severe AQI,7.7,455.8,0.0,318,39.4,True,True,True,True,100,True,approved
CLM-101165,GK-10399,Chennai,Sholinganallur,2025-12-24,Severe AQI,6.8,448.04,38.7,183,32.8,True,True,True,True,100,True,approved
CLM-101166,GK-10034,Chennai,Tambaram,2025-10-20,Flooding,3.6,207.75,34.0,162,34.4,True,True,True,True,100,True,approved
CLM-101167,GK-10159,Chennai,Sholinganallur,2025-11-16,Heavy Rainfall,6.1,255.38,62.1,130,28.7,True,True,True,True,100,True,approved
CLM-101168,GK-10244,Delhi,Pitampura,2026-03-20,Extreme Heat,5.7,132.95,0.0,93,45.8,True,True,True,True,100,True,approved
CLM-101169,GK-10435,Mumbai,Bandra,2025-12-28,Extreme Heat,8.8,633.01,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101170,GK-10354,Delhi,Dwarka,2025-10-07,Flooding,9.4,417.21,0.0,218,35.1,True,False,False,True,47,False,rejected
CLM-101171,GK-10188,Delhi,Dwarka,2026-01-24,Severe AQI,9.0,382.13,0.0,456,21.0,True,True,True,True,100,True,approved
CLM-101172,GK-10139,Mumbai,Goregaon,2025-12-28,Heavy Rainfall,6.2,386.66,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101173,GK-10480,Chennai,Tambaram,2025-10-24,Civic Disruption,6.8,381.95,0.0,151,33.7,False,False,False,False,20,False,rejected
CLM-101174,GK-10248,Mumbai,Goregaon,2025-12-28,Extreme Heat,4.6,168.0,31.0,20,25.3,True,False,True,True,82,True,approved
CLM-101175,GK-10259,Chennai,Chromepet,2025-12-20,Extreme Heat,8.8,268.84,39.0,77,23.5,True,True,True,True,100,True,approved
CLM-101176,GK-10319,Delhi,Pitampura,2025-11-11,Severe AQI,4.5,255.49,0.0,446,28.6,True,True,True,True,100,True,approved
CLM-101177,GK-10121,Delhi,Chandni Chowk,2025-12-03,Severe AQI,4.3,180.37,4.5,371,36.8,True,True,True,True,100,True,approved
CLM-101178,GK-10314,Mumbai,Borivali,2025-12-28,Severe AQI,9.5,433.03,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101179,GK-10201,Mumbai,Powai,2025-12-28,Heavy Rainfall,6.9,264.7,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101180,GK-10481,Mumbai,Andheri,2025-12-28,Severe AQI,9.4,394.61,31.0,20,25.3,True,True,True,False,91,True,approved
CLM-101181,GK-10231,Delhi,Rohini,2026-03-11,Heavy Rainfall,7.3,242.38,0.0,45,36.6,False,False,False,False,38,False,rejected
CLM-101182,GK-10204,Delhi,Nehru Place,2026-03-04,Extreme Heat,4.5,422.78,0.0,120,45.6,False,True,True,True,78,True,review
CLM-101183,GK-10005,Delhi,Saket,2025-11-05,Severe AQI,6.3,246.16,0.0,420,32.7,True,True,False,True,86,True,approved
CLM-101184,GK-10362,Chennai,Adyar,2025-10-13,Flooding,5.3,189.95,39.1,100,36.4,True,True,True,True,100,True,approved
CLM-101185,GK-10278,Mumbai,Navi Mumbai,2025-12-28,Flooding,3.9,177.43,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101186,GK-10476,Chennai,Chromepet,2025-10-21,Heavy Rainfall,7.3,508.62,47.1,101,31.1,False,False,True,True,66,True,review
CLM-101187,GK-10029,Mumbai,Kurla,2025-12-28,Extreme Heat,8.0,407.44,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101188,GK-10286,Mumbai,Andheri,2025-12-28,Civic Disruption,4.9,186.62,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101189,GK-10224,Mumbai,Kurla,2025-12-28,Civic Disruption,4.6,364.81,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101190,GK-10341,Delhi,Dwarka,2025-11-15,Severe AQI,4.7,166.19,0.0,318,39.4,True,True,True,True,100,True,approved
CLM-101191,GK-10449,Mumbai,Kurla,2025-12-28,Severe AQI,6.6,553.42,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101192,GK-10036,Mumbai,Malad,2026-02-22,Extreme Heat,6.5,335.83,4.3,108,28.6,True,False,False,True,53,False,review
CLM-101193,GK-10168,Mumbai,Andheri,2025-12-28,Extreme Heat,8.1,357.81,31.0,20,25.3,True,False,True,True,87,True,approved
CLM-101194,GK-10300,Chennai,Mylapore,2025-11-08,Heavy Rainfall,9.0,728.78,59.6,75,30.4,True,True,True,True,100,True,approved
CLM-101195,GK-10356,Mumbai,Malad,2025-12-28,Severe AQI,6.8,485.93,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101196,GK-10185,Delhi,Karol Bagh,2025-11-12,Severe AQI,8.8,923.75,0.0,366,32.5,True,True,True,True,100,True,approved
CLM-101197,GK-10090,Mumbai,Thane,2025-12-28,Heavy Rainfall,8.7,304.76,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101198,GK-10327,Mumbai,Goregaon,2025-12-28,Extreme Heat,7.0,460.47,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101199,GK-10357,Delhi,Dwarka,2025-12-14,Severe AQI,6.9,257.48,0.0,490,21.7,True,True,True,True,100,True,approved
CLM-101200,GK-10296,Chennai,Tambaram,2025-12-04,Civic Disruption,6.4,276.03,0.0,162,22.2,True,False,False,False,37,False,rejected
CLM-101201,GK-10149,Chennai,Porur,2025-12-01,Heavy Rainfall,5.3,291.29,0.0,191,23.6,False,False,False,True,42,False,rejected
CLM-101202,GK-10095,Delhi,Lajpat Nagar,2026-01-02,Civic Disruption,3.5,255.98,0.0,332,32.0,True,True,False,True,91,False,approved
CLM-101203,GK-10278,Mumbai,Navi Mumbai,2025-12-28,Heavy Rainfall,8.4,382.16,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101204,GK-10263,Chennai,T. Nagar,2025-11-08,Extreme Heat,5.8,276.42,33.9,162,32.5,False,True,True,True,80,True,approved
CLM-101205,GK-10415,Delhi,Saket,2026-02-28,Flooding,6.7,610.79,0.0,101,34.3,False,False,True,False,50,False,review
CLM-101206,GK-10124,Mumbai,Andheri,2026-01-27,Extreme Heat,8.3,741.23,0.0,343,27.3,False,False,False,False,50,False,review
CLM-101207,GK-10307,Mumbai,Navi Mumbai,2025-12-28,Extreme Heat,7.8,478.65,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101208,GK-10106,Mumbai,Andheri,2025-12-28,Extreme Heat,4.3,279.43,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101209,GK-10239,Mumbai,Goregaon,2026-02-01,Severe AQI,7.4,325.67,0.0,89,27.5,False,False,True,False,40,False,rejected
CLM-101210,GK-10080,Mumbai,Dadar,2025-12-28,Flooding,9.6,239.31,31.0,20,25.3,True,True,False,True,91,True,approved
CLM-101211,GK-10158,Chennai,Anna Nagar,2025-11-14,Civic Disruption,4.2,119.21,33.9,111,33.5,True,True,True,True,100,True,approved
CLM-101212,GK-10322,Chennai,Guindy,2026-03-16,Heavy Rainfall,6.0,177.62,0.0,105,34.8,False,True,False,False,40,False,rejected
CLM-101213,GK-10096,Mumbai,Malad,2025-12-28,Civic Disruption,8.9,408.22,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101214,GK-10202,Mumbai,Malad,2026-03-25,Heavy Rainfall,4.9,379.01,0.0,117,35.6,False,False,False,True,31,False,rejected
CLM-101215,GK-10463,Delhi,Pitampura,2025-12-20,Severe AQI,3.2,84.33,0.0,379,18.1,True,True,True,True,100,True,approved
CLM-101216,GK-10227,Delhi,Saket,2025-11-25,Extreme Heat,5.8,307.18,0.0,341,45.6,True,True,True,True,100,True,approved
CLM-101217,GK-10396,Chennai,Guindy,2025-10-20,Heavy Rainfall,7.4,372.74,47.3,101,37.4,True,True,True,True,100,True,approved
CLM-101218,GK-10455,Delhi,Connaught Place,2025-11-06,Severe AQI,4.8,325.51,0.0,359,27.6,True,True,True,True,100,True,approved
CLM-101219,GK-10307,Mumbai,Navi Mumbai,2025-12-28,Civic Disruption,3.1,190.23,31.0,20,25.3,True,False,True,True,88,True,approved
CLM-101220,GK-10089,Mumbai,Malad,2025-12-28,Civic Disruption,9.3,429.01,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101221,GK-10138,Mumbai,Malad,2025-12-28,Heavy Rainfall,6.7,266.8,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101222,GK-10026,Mumbai,Andheri,2025-12-28,Civic Disruption,5.1,365.34,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101223,GK-10221,Mumbai,Kurla,2025-12-28,Flooding,8.9,565.53,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101224,GK-10460,Delhi,Rohini,2026-03-09,Extreme Heat,6.2,382.37,0.0,144,45.3,False,True,True,True,78,True,review
CLM-101225,GK-10144,Chennai,Anna Nagar,2025-10-07,Flooding,6.3,257.46,48.0,102,28.9,True,True,True,True,100,True,approved
CLM-101226,GK-10445,Chennai,Chromepet,2025-11-20,Severe AQI,4.7,224.25,30.7,104,28.4,True,True,True,True,100,True,approved
CLM-101227,GK-10204,Delhi,Nehru Place,2026-01-16,Severe AQI,9.1,854.95,0.0,417,29.2,True,True,True,True,100,True,approved
CLM-101228,GK-10474,Mumbai,Borivali,2025-12-28,Flooding,9.3,354.19,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101229,GK-10314,Mumbai,Borivali,2026-01-18,Severe AQI,9.7,442.15,9.0,56,25.9,False,False,False,True,32,False,rejected
CLM-101230,GK-10159,Chennai,Sholinganallur,2025-12-24,Flooding,8.8,368.41,38.7,183,32.8,True,True,False,True,87,True,approved
CLM-101231,GK-10274,Delhi,Connaught Place,2025-10-26,Extreme Heat,8.7,504.71,0.0,116,44.6,True,True,True,True,100,True,approved
CLM-101232,GK-10081,Delhi,Connaught Place,2025-10-04,Civic Disruption,9.5,398.14,0.0,33,25.8,True,False,True,True,59,False,review
CLM-101233,GK-10333,Delhi,Karol Bagh,2025-12-13,Extreme Heat,9.5,346.99,0.0,221,26.0,False,False,False,False,26,False,rejected
CLM-101234,GK-10223,Chennai,Porur,2025-11-07,Flooding,5.9,216.05,50.6,120,33.8,False,False,True,True,62,True,review
CLM-101235,GK-10022,Delhi,Pitampura,2026-01-21,Severe AQI,4.1,157.16,0.0,418,26.9,True,True,True,True,100,True,approved
CLM-101236,GK-10094,Delhi,Janakpuri,2025-11-30,Severe AQI,6.9,369.02,0.2,407,25.7,True,True,False,True,87,True,approved
CLM-101237,GK-10312,Chennai,Chromepet,2025-11-29,Flooding,8.3,302.32,43.2,29,35.2,True,True,True,True,100,True,approved
CLM-101238,GK-10412,Chennai,T. Nagar,2026-03-26,Civic Disruption,4.3,309.46,0.0,106,28.0,False,True,False,False,41,False,rejected
CLM-101239,GK-10133,Mumbai,Bandra,2025-12-03,Severe AQI,6.7,365.84,0.0,150,25.3,False,False,False,True,34,False,rejected
CLM-101240,GK-10326,Mumbai,Thane,2025-12-28,Flooding,3.0,139.88,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101241,GK-10282,Chennai,T. Nagar,2025-11-03,Flooding,4.2,159.57,47.9,160,30.0,True,True,True,True,100,True,approved
CLM-101242,GK-10401,Mumbai,Goregaon,2025-12-28,Extreme Heat,9.3,564.99,31.0,20,25.3,True,False,True,True,87,True,approved
CLM-101243,GK-10119,Delhi,Lajpat Nagar,2025-12-14,Civic Disruption,3.3,206.78,0.0,323,17.4,True,True,True,True,100,True,approved
CLM-101244,GK-10166,Mumbai,Navi Mumbai,2025-12-28,Severe AQI,7.2,486.51,31.0,20,25.3,True,True,True,True,100,True,approved
CLM-101245,GK-10477,Mumbai,Borivali,2025-12-28,Heavy Rainfall,4.3,321.54,31.0,20,25.3,True,True,True,True,100,True,approved
